schid,schname,keyword,keynum,monthorweek,index
2,university of minnesota - rochester,university of minnesota rochester,3,2013-05-05 - 2013-05-11,51
2,university of minnesota - rochester,university of minnesota rochester,3,2013-05-12 - 2013-05-18,49
2,university of minnesota - rochester,university of minnesota rochester,3,2013-05-19 - 2013-05-25,74
2,university of minnesota - rochester,university of minnesota rochester,3,2013-05-26 - 2013-06-01,48
2,university of minnesota - rochester,university of minnesota rochester,3,2013-06-02 - 2013-06-08,42
2,university of minnesota - rochester,university of minnesota rochester,3,2013-06-09 - 2013-06-15,37
2,university of minnesota - rochester,university of minnesota rochester,3,2013-06-16 - 2013-06-22,52
2,university of minnesota - rochester,university of minnesota rochester,3,2013-06-23 - 2013-06-29,52
2,university of minnesota - rochester,university of minnesota rochester,3,2013-06-30 - 2013-07-06,58
2,university of minnesota - rochester,university of minnesota rochester,3,2013-07-07 - 2013-07-13,70
2,university of minnesota - rochester,university of minnesota rochester,3,2013-07-14 - 2013-07-20,71
2,university of minnesota - rochester,university of minnesota rochester,3,2013-07-21 - 2013-07-27,49
2,university of minnesota - rochester,university of minnesota rochester,3,2013-07-28 - 2013-08-03,60
2,university of minnesota - rochester,university of minnesota rochester,3,2013-08-04 - 2013-08-10,60
2,university of minnesota - rochester,university of minnesota rochester,3,2013-08-11 - 2013-08-17,72
2,university of minnesota - rochester,university of minnesota rochester,3,2013-08-18 - 2013-08-24,81
2,university of minnesota - rochester,university of minnesota rochester,3,2013-08-25 - 2013-08-31,59
2,university of minnesota - rochester,university of minnesota rochester,3,2013-09-01 - 2013-09-07,75
2,university of minnesota - rochester,university of minnesota rochester,3,2013-09-08 - 2013-09-14,68
2,university of minnesota - rochester,university of minnesota rochester,3,2013-09-15 - 2013-09-21,52
2,university of minnesota - rochester,university of minnesota rochester,3,2013-09-22 - 2013-09-28,90
2,university of minnesota - rochester,university of minnesota rochester,3,2013-09-29 - 2013-10-05,67
2,university of minnesota - rochester,university of minnesota rochester,3,2013-10-06 - 2013-10-12,56
2,university of minnesota - rochester,university of minnesota rochester,3,2013-10-13 - 2013-10-19,70
2,university of minnesota - rochester,university of minnesota rochester,3,2013-10-20 - 2013-10-26,67
2,university of minnesota - rochester,university of minnesota rochester,3,2013-10-27 - 2013-11-02,75
2,university of minnesota - rochester,university of minnesota rochester,3,2013-11-03 - 2013-11-09,72
2,university of minnesota - rochester,university of minnesota rochester,3,2013-11-10 - 2013-11-16,55
2,university of minnesota - rochester,university of minnesota rochester,3,2013-11-17 - 2013-11-23,79
2,university of minnesota - rochester,university of minnesota rochester,3,2013-11-24 - 2013-11-30,51
2,university of minnesota - rochester,university of minnesota rochester,3,2013-12-01 - 2013-12-07,52
2,university of minnesota - rochester,university of minnesota rochester,3,2013-12-08 - 2013-12-14,58
2,university of minnesota - rochester,university of minnesota rochester,3,2013-12-15 - 2013-12-21,52
2,university of minnesota - rochester,university of minnesota rochester,3,2013-12-22 - 2013-12-28,36
2,university of minnesota - rochester,university of minnesota rochester,3,2013-12-29 - 2014-01-04,67
2,university of minnesota - rochester,university of minnesota rochester,3,2014-01-05 - 2014-01-11,66
2,university of minnesota - rochester,university of minnesota rochester,3,2014-01-12 - 2014-01-18,71
2,university of minnesota - rochester,university of minnesota rochester,3,2014-01-19 - 2014-01-25,74
2,university of minnesota - rochester,university of minnesota rochester,3,2014-01-26 - 2014-02-01,71
2,university of minnesota - rochester,university of minnesota rochester,3,2014-02-02 - 2014-02-08,38
2,university of minnesota - rochester,university of minnesota rochester,3,2014-02-09 - 2014-02-15,72
2,university of minnesota - rochester,university of minnesota rochester,3,2014-02-16 - 2014-02-22,64
2,university of minnesota - rochester,university of minnesota rochester,3,2014-02-23 - 2014-03-01,43
2,university of minnesota - rochester,university of minnesota rochester,3,2014-03-02 - 2014-03-08,60
2,university of minnesota - rochester,university of minnesota rochester,3,2014-03-09 - 2014-03-15,45
2,university of minnesota - rochester,university of minnesota rochester,3,2014-03-16 - 2014-03-22,68
2,university of minnesota - rochester,university of minnesota rochester,3,2014-03-23 - 2014-03-29,61
2,university of minnesota - rochester,university of minnesota rochester,3,2014-03-30 - 2014-04-05,32
2,university of minnesota - rochester,university of minnesota rochester,3,2014-04-06 - 2014-04-12,58
2,university of minnesota - rochester,university of minnesota rochester,3,2014-04-13 - 2014-04-19,62
2,university of minnesota - rochester,university of minnesota rochester,3,2014-04-20 - 2014-04-26,45
2,university of minnesota - rochester,university of minnesota rochester,3,2014-04-27 - 2014-05-03,47
2,university of minnesota - rochester,university of minnesota rochester,3,2014-05-04 - 2014-05-10,63
2,university of minnesota - rochester,university of minnesota rochester,3,2014-05-11 - 2014-05-17,39
2,university of minnesota - rochester,university of minnesota rochester,3,2014-05-18 - 2014-05-24,64
2,university of minnesota - rochester,university of minnesota rochester,3,2014-05-25 - 2014-05-31,52
2,university of minnesota - rochester,university of minnesota rochester,3,2014-06-01 - 2014-06-07,53
2,university of minnesota - rochester,university of minnesota rochester,3,2014-06-08 - 2014-06-14,38
2,university of minnesota - rochester,university of minnesota rochester,3,2014-06-15 - 2014-06-21,51
2,university of minnesota - rochester,university of minnesota rochester,3,2014-06-22 - 2014-06-28,46
2,university of minnesota - rochester,university of minnesota rochester,3,2014-06-29 - 2014-07-05,24
2,university of minnesota - rochester,university of minnesota rochester,3,2014-07-06 - 2014-07-12,61
2,university of minnesota - rochester,university of minnesota rochester,3,2014-07-13 - 2014-07-19,43
2,university of minnesota - rochester,university of minnesota rochester,3,2014-07-20 - 2014-07-26,40
2,university of minnesota - rochester,university of minnesota rochester,3,2014-07-27 - 2014-08-02,52
2,university of minnesota - rochester,university of minnesota rochester,3,2014-08-03 - 2014-08-09,53
2,university of minnesota - rochester,university of minnesota rochester,3,2014-08-10 - 2014-08-16,56
2,university of minnesota - rochester,university of minnesota rochester,3,2014-08-17 - 2014-08-23,61
2,university of minnesota - rochester,university of minnesota rochester,3,2014-08-24 - 2014-08-30,59
2,university of minnesota - rochester,university of minnesota rochester,3,2014-08-31 - 2014-09-06,46
2,university of minnesota - rochester,university of minnesota rochester,3,2014-09-07 - 2014-09-13,51
2,university of minnesota - rochester,university of minnesota rochester,3,2014-09-14 - 2014-09-20,35
2,university of minnesota - rochester,university of minnesota rochester,3,2014-09-21 - 2014-09-27,61
2,university of minnesota - rochester,university of minnesota rochester,3,2014-09-28 - 2014-10-04,73
2,university of minnesota - rochester,university of minnesota rochester,3,2014-10-05 - 2014-10-11,68
2,university of minnesota - rochester,university of minnesota rochester,3,2014-10-12 - 2014-10-18,63
2,university of minnesota - rochester,university of minnesota rochester,3,2014-10-19 - 2014-10-25,58
2,university of minnesota - rochester,university of minnesota rochester,3,2014-10-26 - 2014-11-01,70
2,university of minnesota - rochester,university of minnesota rochester,3,2014-11-02 - 2014-11-08,50
2,university of minnesota - rochester,university of minnesota rochester,3,2014-11-09 - 2014-11-15,48
2,university of minnesota - rochester,university of minnesota rochester,3,2014-11-16 - 2014-11-22,60
2,university of minnesota - rochester,university of minnesota rochester,3,2014-11-23 - 2014-11-29,49
2,university of minnesota - rochester,university of minnesota rochester,3,2014-11-30 - 2014-12-06,68
2,university of minnesota - rochester,university of minnesota rochester,3,2014-12-07 - 2014-12-13,50
2,university of minnesota - rochester,university of minnesota rochester,3,2014-12-14 - 2014-12-20,46
2,university of minnesota - rochester,university of minnesota rochester,3,2014-12-21 - 2014-12-27,30
2,university of minnesota - rochester,university of minnesota rochester,3,2014-12-28 - 2015-01-03,34
2,university of minnesota - rochester,university of minnesota rochester,3,2015-01-04 - 2015-01-10,42
2,university of minnesota - rochester,university of minnesota rochester,3,2015-01-11 - 2015-01-17,43
2,university of minnesota - rochester,university of minnesota rochester,3,2015-01-18 - 2015-01-24,64
2,university of minnesota - rochester,university of minnesota rochester,3,2015-01-25 - 2015-01-31,52
2,university of minnesota - rochester,university of minnesota rochester,3,2015-02-01 - 2015-02-07,51
2,university of minnesota - rochester,university of minnesota rochester,3,2015-02-08 - 2015-02-14,57
2,university of minnesota - rochester,university of minnesota rochester,3,2015-02-15 - 2015-02-21,60
2,university of minnesota - rochester,university of minnesota rochester,3,2015-02-22 - 2015-02-28,64
2,university of minnesota - rochester,university of minnesota rochester,3,2015-03-01 - 2015-03-07,44
2,university of minnesota - rochester,university of minnesota rochester,3,2015-03-08 - 2015-03-14,45
2,university of minnesota - rochester,university of minnesota rochester,3,2015-03-15 - 2015-03-21,44
2,university of minnesota - rochester,university of minnesota rochester,3,2015-03-22 - 2015-03-28,49
2,university of minnesota - rochester,university of minnesota rochester,3,2015-03-29 - 2015-04-04,57
2,university of minnesota - rochester,university of minnesota rochester,3,2015-04-05 - 2015-04-11,72
2,university of minnesota - rochester,university of minnesota rochester,3,2015-04-12 - 2015-04-18,60
2,university of minnesota - rochester,university of minnesota rochester,3,2015-04-19 - 2015-04-25,37
2,university of minnesota - rochester,university of minnesota rochester,3,2015-04-26 - 2015-05-02,58
2,university of minnesota - rochester,university of minnesota rochester,3,2015-05-03 - 2015-05-09,45
2,university of minnesota - rochester,university of minnesota rochester,3,2015-05-10 - 2015-05-16,55
2,university of minnesota - rochester,university of minnesota rochester,3,2015-05-17 - 2015-05-23,39
2,university of minnesota - rochester,university of minnesota rochester,3,2015-05-24 - 2015-05-30,69
2,university of minnesota - rochester,university of minnesota rochester,3,2015-05-31 - 2015-06-06,49
2,university of minnesota - rochester,university of minnesota rochester,3,2015-06-07 - 2015-06-13,50
2,university of minnesota - rochester,university of minnesota rochester,3,2015-06-14 - 2015-06-20,42
2,university of minnesota - rochester,university of minnesota rochester,3,2015-06-21 - 2015-06-27,50
2,university of minnesota - rochester,university of minnesota rochester,3,2015-06-28 - 2015-07-04,44
