schid,schname,keyword,keynum,monthorweek,index
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-11-03 - 2013-11-09,52
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-11-10 - 2013-11-16,52
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-11-17 - 2013-11-23,50
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-11-24 - 2013-11-30,46
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-12-01 - 2013-12-07,44
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-12-08 - 2013-12-14,47
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-12-15 - 2013-12-21,48
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-12-22 - 2013-12-28,29
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-12-29 - 2014-01-04,27
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-01-05 - 2014-01-11,46
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-01-12 - 2014-01-18,49
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-01-19 - 2014-01-25,55
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-01-26 - 2014-02-01,51
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-02-02 - 2014-02-08,44
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-02-09 - 2014-02-15,40
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-02-16 - 2014-02-22,47
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-02-23 - 2014-03-01,50
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-03-02 - 2014-03-08,45
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-03-09 - 2014-03-15,46
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-03-16 - 2014-03-22,43
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-03-23 - 2014-03-29,42
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-03-30 - 2014-04-05,36
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-04-06 - 2014-04-12,38
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-04-13 - 2014-04-19,41
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-04-20 - 2014-04-26,39
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-04-27 - 2014-05-03,40
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-05-04 - 2014-05-10,39
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-05-11 - 2014-05-17,41
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-05-18 - 2014-05-24,42
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-05-25 - 2014-05-31,35
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-06-01 - 2014-06-07,38
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-06-08 - 2014-06-14,45
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-06-15 - 2014-06-21,42
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-06-22 - 2014-06-28,46
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-06-29 - 2014-07-05,40
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-07-06 - 2014-07-12,36
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-07-13 - 2014-07-19,40
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-07-20 - 2014-07-26,49
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-07-27 - 2014-08-02,35
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-08-03 - 2014-08-09,44
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-08-10 - 2014-08-16,46
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-08-17 - 2014-08-23,36
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-08-24 - 2014-08-30,43
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-08-31 - 2014-09-06,35
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-09-07 - 2014-09-13,36
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-09-14 - 2014-09-20,33
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-09-21 - 2014-09-27,40
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2014-09-28 - 2014-10-04,37
